PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,FAC_NAME,PRVDR_NUM,PGM_TRMNTN_CD,TRMNTN_EXPRTN_DT,ZIP_CD,Year
1.0,1,FULTON COUNTY HOSPITAL,40035,7,20040731.0,72576.0,2016
1.0,1,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,40036,0,,72117.0,2016
1.0,1,MEDICAL CENTER OF CALICO ROCK INC,40037,7,20000131.0,72519.0,2016
1.0,1,ARKANSAS METHODIST MEDICAL CENTER,40039,0,,72450.0,2016
1.0,1,MERCY HOSPITAL OF SCOTT COUNTY,40040,7,19991231.0,72958.0,2016
1.0,1,ST MARYS REGIONAL MEDICAL CENTER,40041,0,,72801.0,2016
1.0,1,CRITTENDEN MEMORIAL HOSPITAL,40042,1,20140829.0,72301.0,2016
1.0,1,WRMC GRAYS,40043,1,19890626.0,72501.0,2016
1.0,1,STONE COUNTY MEDICAL CENTER INC,40044,7,20000930.0,72560.0,2016
1.0,1,PIGGOTT COMMUNITY HOSPITAL,40045,7,20051227.0,72454.0,2016
1.0,1,FIVE RIVERS MEDICAL CENTER,40047,0,,72455.0,2016
1.0,1,BATES MEDICAL CENTER,40048,1,19960701.0,72712.0,2016
1.0,1,OUACHITA COUNTY MEDICAL CENTER,40050,0,,71701.0,2016
1.0,1,DREW MEMORIAL HOSPITAL,40051,0,,71655.0,2016
1.0,1,DELTA MEMORIAL HOSPITAL ASSOCIATION,40053,7,20050930.0,71639.0,2016
1.0,1,NEWPORT HOSPITAL AND CLINIC,40054,1,20051001.0,72112.0,2016
1.0,1,SPARKS REGIONAL MEDICAL CENTER,40055,0,,72902.0,2016
1.0,1,MERCY HOSPITAL TURNER MEMORIAL,40058,7,20000101.0,72949.0,2016
1.0,1,OZARK HEALTH,40060,7,20010331.0,72031.0,2016
1.0,1,MERCY HOSPITAL FORT SMITH,40062,0,,72917.0,2016
1.0,1,ST MICHAEL HOSPITAL OF TEXARKANA,40063,1,19950627.0,75502.0,2016
1.0,1,DEWITT CITY HOSPITAL,40064,7,20011031.0,72042.0,2016
1.0,1,BAPTIST MED CTR ARKADELPHIA,40066,7,20040630.0,71923.0,2016
1.0,1,MAGNOLIA HOSPITAL,40067,0,,71754.0,2016
1.0,1,LEE MEMORIAL HOSP,40068,1,19860925.0,72360.0,2016
1.0,1,GREAT RIVER MEDICAL CENTER,40069,0,,72315.0,2016
1.0,1,BAPTIST MEMORIAL HOSPITAL OSCEOLA,40070,7,20020930.0,72370.0,2016
1.0,1,JEFFERSON REGIONAL MEDICAL CENTER,40071,0,,71603.0,2016
1.0,1,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,40072,0,,72160.0,2016
1.0,1,NORTH METRO MEDICAL CENTER,40074,0,,72076.0,2016
1.0,1,GRAVETTE MEDICAL CENTER,40075,1,20050531.0,72736.0,2016
1.0,1,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,40076,0,,72104.0,2016
1.0,1,BRADLEY COUNTY MEDICAL CENTER,40077,7,20051031.0,71671.0,2016
1.0,1,NATIONAL PARK MEDICAL CENTER,40078,0,,71901.0,2016
1.0,1,UNITY HEALTH HARRIS MEDICAL CENTER,40080,1,20150318.0,72112.0,2016
1.0,1,PIKE COUNTY HOSPITAL,40081,1,20091120.0,71958.0,2016
1.0,1,HOWARD MEMORAL HOSPITAL,40082,7,20010131.0,71852.0,2016
1.0,1,SALINE MEMORIAL HOSPITAL,40084,0,,72015.0,2016
1.0,1,HELENA REGIONAL MEDICAL CENTER,40085,0,,72342.0,2016
1.0,1,LAFAYETTE CO MEMORIAL HOSP,40087,4,19870814.0,71845.0,2016
1.0,1,MEDICAL CENTER SOUTH ARKANSAS,40088,0,,71731.0,2016
1.0,1,DALLAS COUNTY HOSPITAL,40090,7,19990930.0,71742.0,2016
1.0,1,MEDICAL PARK HOSPITAL,40091,1,20120731.0,71801.0,2016
1.0,1,MCGEHEE DESHA COUNTY HOSPITAL,40093,7,20000630.0,71654.0,2016
1.0,1,NEVADA COUNTY HOSPITAL,40095,1,19950721.0,71857.0,2016
1.0,1,UNION MEDICAL CENTER,40098,7,19871201.0,71730.0,2016
1.0,1,WHITE COUNTY MEDICAL CENTER - NORTH CAMPUS,40100,1,20060201.0,72143.0,2016
1.0,1,CHICOT MEMORIAL HOSPITAL,40105,7,20051130.0,71653.0,2016
1.0,1,BAPTIST HEALTH MED CEN HEBER SPRINGS,40106,7,20010331.0,72543.0,2016
1.0,1,DE QUEEN REGIONAL MEDICAL CENTER,40107,7,20030903.0,71832.0,2016
1.0,1,WOODRUFF COUNTY HOSPITAL,40108,4,19880831.0,72101.0,2016
1.0,1,ST JOHNS HOSPITAL BERRYVILLE,40109,7,20051206.0,72616.0,2016
1.0,1,CALHOUN COUNTY HOSPITAL,40113,4,19850906.0,71744.0,2016
1.0,1,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,40114,0,,72205.0,2016
1.0,1,BULL SHOALS COMM HOSPITAL & CLINIC,40115,5,19910507.0,72619.0,2016
1.0,1,COLUMBIA DOCTORS HOSPITAL,40116,1,19980201.0,72205.0,2016
1.0,1,NEA BAPTIST MEMORIAL HOSPITAL,40118,0,,72401.0,2016
1.0,1,WHITE RIVER MEDICAL CENTER,40119,0,,72503.0,2016
1.0,1,CORNING COMMUNITY HOSP,40122,1,19910315.0,72422.0,2016
1.0,1,BUFFALO ISLAND COMMUNITY HOSPITAL,40123,1,19880121.0,72442.0,2016
1.0,1,NORTH LOGAN MERCY HOSPITAL,40124,7,19990630.0,72855.0,2016
1.0,1,EASTERN OZARKS REG HEALTH SYSTEM,40126,1,20041203.0,72529.0,2016
1.0,1,ENGLAND HOSPITAL,40127,1,19860617.0,72046.0,2016
1.0,1,GURDON MUNICIPAL HOSPITAL,40128,1,19870501.0,71743.0,2016
1.0,1,LEE MEMORIAL HOSPITAL,40130,1,19880824.0,72360.0,2016
1.0,1,BUFFALO ISLAND COMMUNITY HOSPITAL,40131,1,19900112.0,72442.0,2016
1.0,1,LEVI HOSPITAL,40132,0,,71901.0,2016
1.0,1,BULL SHOALS COMMUNITY HOSP & CL INC,40133,1,19920122.0,72619.0,2016
1.0,1,"ARKANSAS HEART HOSPITAL, LLC",40134,0,,72211.0,2016
1.0,1,SELECT SPECIALITY HOSPITAL LITTLE ROCK,40135,7,19990301.0,72205.0,2016
1.0,1,ADVANCE CARE HOSPITAL,40136,1,19991001.0,71913.0,2016
1.0,1,ST VINCENT MEDICAL CENTER/NORTH,40137,0,,72120.0,2016
1.0,1,NW MEDICAL CTR - BENTONVILLE,40138,1,20071201.0,72712.0,2016
1.0,1,SEMPERCARE HOSPITAL OF LITTLE,40139,7,20010630.0,72205.0,2016
1.0,1,SELECT SPECIALTY HOSPITAL FORT SMITH,40140,7,20010831.0,72917.0,2016
1.0,1,WILLOW CREEK WOMENS HOSPITAL,40141,1,20070101.0,72741.0,2016
1.0,1,HEALTHPARK HOSPITAL,40142,1,20100801.0,71913.0,2016
1.0,1,SELECT SPECIALITY HOSPITAL PINE BLUFF,40143,1,20030630.0,71603.0,2016
1.0,1,ADVANCE CARE HOSPITAL OF FT SMITH,40144,7,20031130.0,72903.0,2016
1.0,1,"SURGICAL HOSPITAL OF JONESBORO, LLC,THE",40145,1,20081031.0,72401.0,2016
1.0,1,REGENCY HOSPITAL NW ARKANSAS,40146,7,20040531.0,72703.0,2016
1.0,1,ARKANSAS SURGICAL HOSPITAL,40147,0,,72118.0,2016
1.0,1,ALLEGIANCE SPECIALTY HOSPITAL OF LR LLC,40148,1,20070601.0,72209.0,2016
1.0,1,ADVANCED CARE HOSPITAL WHITE COUNTY,40149,7,20080401.0,72143.0,2016
1.0,1,BAPTIST HEALTH EXTENDED CARE HOSPITAL-LR INC,40150,7,20081001.0,72205.0,2016
1.0,1,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,40151,7,20080903.0,72736.0,2016
1.0,1,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,40152,0,,72703.0,2016
1.0,1,WADLEY REGIONAL MEDICAL CENTER AT HOPE,40153,0,,71801.0,2016
1.0,1,BAPTIST HEALTH MEDICAL CENTER-CONWAY,40154,0,,72032.0,2016
1.0,1,ST ROSE HOSPITAL,50002,0,,94545.0,2016
1.0,1,PERALTA HOSPITAL,50004,1,19890901.0,94609.0,2016
1.0,1,ST JOSEPH HOSPITAL,50006,0,,95501.0,2016
1.0,1,MILLS-PENINSULA MEDICAL CENTER,50007,0,,94010.0,2016
1.0,1,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,50008,0,,94117.0,2016
1.0,1,QUEEN OF THE VALLEY MEDICAL CENTER,50009,0,,94558.0,2016
1.0,1,ORANGE GROVE COMMUNITY HOSP,50010,4,19850704.0,91766.0,2016
1.0,1,MEADOWBOOK HOSPITAL OF LOS ANGELES,50011,1,19900822.0,90008.0,2016
1.0,1,ST HELENA HOSPITAL,50013,0,,94574.0,2016
1.0,1,SUTTER AMADOR HOSPITAL,50014,0,,95642.0,2016
1.0,1,NORTHERN INYO HOSPITAL,50015,7,20060731.0,93514.0,2016
1.0,1,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",50016,0,,93420.0,2016
1.0,1,MERCY GENERAL HOSPITAL,50017,0,,95819.0,2016
1.0,1,PACIFIC ALLIANCE MEDICAL CENTER,50018,0,,90012.0,2016
1.0,1,AVENAL DISTRICT HOSPITAL,50019,1,19921217.0,93204.0,2016
1.0,1,WOODRUFF COMMUNITY HOSPITAL INC,50021,1,19971130.0,90808.0,2016
1.0,1,RIVERSIDE COMMUNITY HOSPITAL,50022,0,,92501.0,2016
1.0,1,PARADISE VALLEY HOSPITAL,50024,0,,91950.0,2016
1.0,1,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,50025,0,,92103.0,2016
1.0,1,GROSSMONT HOSPITAL,50026,0,,91942.0,2016
1.0,1,MAD RIVER COMMUNITY HOSPITAL,50028,0,,95521.0,2016
1.0,1,SAINT LUKE MEDICAL CENTER,50029,1,20020601.0,91109.0,2016
1.0,1,OROVILLE HOSPITAL,50030,0,,95966.0,2016
1.0,1,WARRACK MEDICAL CENTER HOSPITAL,50032,1,20010131.0,95405.0,2016
1.0,1,MT ZION HOSP & MED CTR OF THE UCSF,50033,1,19991223.0,94115.0,2016
1.0,1,DOMINGUEZ MEDICAL CENTER,50034,4,19910520.0,90805.0,2016
1.0,1,BAKERSFIELD MEMORIAL HOSPITAL,50036,0,,93301.0,2016
1.0,1,SANTA CLARA VALLEY MEDICAL CENTER,50038,0,,95128.0,2016
1.0,1,ENLOE MEDICAL CENTER,50039,0,,95926.0,2016
1.0,1,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,50040,0,,91342.0,2016
1.0,1,VENCOR HOSPITAL - ONTARIO,50041,7,19950131.0,91764.0,2016
1.0,1,ST ELIZABETH COMMUNITY HOSPITAL,50042,0,,96080.0,2016
1.0,1,ALTA BATES SUMMIT MEDICAL CENTER,50043,0,,94609.0,2016
1.0,1,EL CENTRO REGIONAL MEDICAL CENTER,50045,0,,92243.0,2016
1.0,1,OJAI VALLEY COMMUNITY HOSPITAL,50046,7,20140218.0,93023.0,2016
1.0,1,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,50047,0,,94115.0,2016
1.0,1,LINDA VISTA COMMUNITY HOSPITAL,50049,4,19910520.0,90023.0,2016
1.0,1,ALTA HOSPITAL DISTRICT,50051,1,20011030.0,93618.0,2016
1.0,1,CHANNEL ISLANDS COMMUNITY HOSPITAL,50052,1,19890531.0,93030.0,2016
1.0,1,PROVIDENCE HOSPITAL,50053,1,19920301.0,94623.0,2016
1.0,1,SAN GORGONIO MEMORIAL HOSPITAL,50054,0,,92220.0,2016
1.0,1,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,50055,0,,94110.0,2016
1.0,1,ANTELOPE VALLEY HOSPITAL,50056,0,,93534.0,2016
1.0,1,KAWEAH DELTA MEDICAL CENTER,50057,0,,93291.0,2016
1.0,1,GLENDALE MEM HOSPITAL & HLTH CENTER,50058,0,,91204.0,2016
1.0,1,COMMUNITY REGIONAL MEDICAL CENTER,50060,0,,93721.0,2016
1.0,1,ST FRANCIS MED CENTER OF SANTA BARBARA,50061,1,20030630.0,93103.0,2016
1.0,1,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,50063,0,,90027.0,2016
1.0,1,WESTERN MEDICAL CENTER,50065,1,20050308.0,92705.0,2016
1.0,1,BAY HARBOR HOSPITAL,50066,1,20000114.0,90710.0,2016
1.0,1,OAK VALLEY HOSPITAL DISTRICT,50067,0,,95361.0,2016
1.0,1,LINDSAY HOSPITAL MEDICAL CENTER,50068,1,20001231.0,93247.0,2016
1.0,1,ST JOSEPH HOSPITAL,50069,0,,92868.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,50070,0,,94080.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL-SANTA CLARA,50071,0,,95051.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,50072,0,,94596.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,50073,0,,94589.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL - RICHMOND CAMPUS,50074,1,19950907.0,94804.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,50075,0,,94611.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,50076,0,,94115.0,2016
1.0,1,SCRIPPS MERCY HOSPITAL,50077,0,,92103.0,2016
1.0,1,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,50078,0,,90732.0,2016
1.0,1,DOCTORS MEDICAL CENTER - SAN PABLO,50079,1,20150421.0,94806.0,2016
1.0,1,THOMPSON MEMORIAL MEDICAL CENTER,50080,5,19970401.0,91501.0,2016
1.0,1,SIERRA COMMUNITY HOSPITAL,50081,1,19960215.0,93726.0,2016
1.0,1,ST JOHNS REGIONAL MEDICAL CENTER,50082,0,,93030.0,2016
1.0,1,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,50084,0,,95204.0,2016
1.0,1,VENCOR HOSPITAL - LOS ANGELES,50086,1,19900601.0,90056.0,2016
1.0,1,ALTA BATES - HERRICK HOSPITAL,50087,4,19891231.0,94704.0,2016
1.0,1,SAN LUIS OBISPO GENERAL HOSPITAL,50088,1,20030619.0,93401.0,2016
1.0,1,COMMUNITY HOSPITAL OF SAN BERNARDINO,50089,0,,92411.0,2016
1.0,1,SONOMA VALLEY HOSPITAL,50090,0,,95476.0,2016
1.0,1,COMMUNITY HOSPITAL OF HUNTINGTON PARK,50091,0,,90255.0,2016
1.0,1,GLENN GENERAL HOSPITAL,50092,1,20011022.0,95988.0,2016
1.0,1,SAINT AGNES MEDICAL CENTER,50093,0,,93710.0,2016
1.0,1,LAUREL GROVE HOSPITAL,50095,1,20100101.0,94546.0,2016
1.0,1,"WEST COVINA MEDICAL CENTER, INC",50096,0,,91790.0,2016
1.0,1,"GENERAL HOSPITAL,THE",50097,1,20010301.0,95501.0,2016
1.0,1,VALLEY PARK MEDICAL CENTER,50098,1,19880717.0,91307.0,2016
1.0,1,SAN ANTONIO REGIONAL HOSPITAL,50099,0,,91786.0,2016
1.0,1,SHARP MEMORIAL HOSPITAL,50100,0,,92123.0,2016
1.0,1,SUTTER SOLANO MEDICAL CENTER,50101,0,,94589.0,2016
1.0,1,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,50102,0,,92503.0,2016
1.0,1,WHITE MEMORIAL MEDICAL CENTER,50103,0,,90033.0,2016
1.0,1,SAINT FRANCIS MEDICAL CENTER,50104,0,,90262.0,2016
1.0,1,MARIAN REGIONAL MEDICAL CENTER,50107,0,,93454.0,2016
1.0,1,"SUTTER MEDICAL CENTER, SACRAMENTO",50108,0,,95816.0,2016
1.0,1,SUTTER MEMORIAL HOSPITAL,50109,1,19960401.0,95819.0,2016
1.0,1,LOMPOC VALLEY MEDICAL CENTER,50110,0,,93436.0,2016
1.0,1,TEMPLE COMMUNITY HOSPITAL,50111,1,20141031.0,90004.0,2016
1.0,1,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,50112,0,,90404.0,2016
1.0,1,SAN MATEO MEDICAL CENTER,50113,0,,94403.0,2016
1.0,1,SHERMAN OAKS HOSPITAL,50114,1,20060228.0,91403.0,2016
1.0,1,PALOMAR HEALTH DOWNTOWN CAMPUS,50115,0,,92025.0,2016
1.0,1,NORTHRIDGE HOSPITAL MEDICAL CENTER,50116,0,,91325.0,2016
1.0,1,MERCY MED CTR MERCED DOMINICAN CAMPUS,50117,1,20050301.0,95340.0,2016
1.0,1,DOCTORS HOSPITAL OF MANTECA,50118,0,,95336.0,2016
1.0,1,RIVERSIDE COMMUNITY HOSPITAL,50119,1,19890101.0,92506.0,2016
1.0,1,ADVENTIST MEDICAL CENTER,50121,0,,93230.0,2016
1.0,1,DAMERON HOSPITAL,50122,0,,95203.0,2016
1.0,1,USC VERDUGO HILLS HOSPITAL,50124,0,,91209.0,2016
1.0,1,REGIONAL MEDICAL CENTER OF SAN JOSE,50125,0,,95116.0,2016
1.0,1,VALLEY PRESBYTERIAN HOSPITAL,50126,0,,91406.0,2016
1.0,1,WOODLAND MEMORIAL HOSPITAL,50127,0,,95695.0,2016
1.0,1,TRI-CITY MEDICAL CENTER,50128,0,,92056.0,2016
1.0,1,ST BERNARDINE MEDICAL CENTER,50129,0,,92404.0,2016
1.0,1,NOVATO COMMUNITY HOSPITAL,50131,0,,94945.0,2016
1.0,1,SAN GABRIEL VALLEY MEDICAL CENTER,50132,0,,91776.0,2016
1.0,1,RIDEOUT MEMORIAL HOSPITAL,50133,0,,95901.0,2016
1.0,1,ROSS HOSPITAL,50134,1,19880301.0,94957.0,2016
1.0,1,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,50135,0,,90028.0,2016
1.0,1,PETALUMA VALLEY HOSPITAL,50136,0,,94954.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,50137,0,,91402.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL - LOS ANGELES,50138,0,,90027.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL - DOWNEY,50139,0,,90242.0,2016
1.0,1,KAISER FOUNDATION HOSPITAL FONTANA,50140,0,,92335.0,2016
1.0,1,AMI CLAIREMONT COMMUNITY HOSPITAL,50141,1,19880315.0,92117.0,2016
1.0,1,PHYSICIANS COMMUNITY HOSPITAL,50143,4,19920814.0,94577.0,2016
1.0,1,BROTMAN MEDICAL CENTER,50144,1,20050831.0,90231.0,2016
1.0,1,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,50145,0,,93940.0,2016
1.0,1,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,50146,0,,91010.0,2016
1.0,1,LAKEWOOD REGIONAL MEDICAL CENTER,50147,1,19960301.0,90712.0,2016
1.0,1,PLUMAS DISTRICT HOSPITAL,50148,7,20061012.0,95971.0,2016
1.0,1,CALIFORNIA HOSPITAL MEDICAL CENTER LA,50149,0,,90015.0,2016
1.0,1,SIERRA NEVADA MEMORIAL HOSPITAL,50150,0,,95945.0,2016
1.0,1,CALIFORNIA CAMPUS HOSPITAL,50151,4,19890101.0,94118.0,2016
1.0,1,SAINT FRANCIS MEMORIAL HOSPITAL,50152,0,,94109.0,2016
1.0,1,O'CONNOR HOSPITAL,50153,0,,95128.0,2016
1.0,1,MEMORIAL HOSPITAL CERES,50154,7,19931202.0,95307.0,2016
1.0,1,MONROVIA COMMUNITY HOSPITAL,50155,5,20040526.0,91016.0,2016
1.0,1,LOS ALTOS HOSP,50156,1,19860831.0,90808.0,2016
1.0,1,ENCINO HOSPITAL MEDICAL CENTER,50158,0,,91436.0,2016
1.0,1,VENTURA COUNTY MEDICAL CENTER,50159,0,,93003.0,2016
1.0,1,MEDICAL CENTER OF LA MIRADA,50161,1,19920501.0,90638.0,2016
1.0,1,AMI COMMUNITY HOSPITAL OF SANTA CRUZ,50164,1,19900307.0,95062.0,2016
1.0,1,YOLO GENERAL HOSPITAL,50166,1,19910807.0,95695.0,2016
1.0,1,SAN JOAQUIN GENERAL HOSPITAL,50167,0,,95231.0,2016
1.0,1,ST JUDE MEDICAL CENTER,50168,0,,92835.0,2016
1.0,1,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,50169,0,,90602.0,2016
1.0,1,LONG BEACH COMMUNITY MEDICAL CENTER,50170,1,20000927.0,90804.0,2016
1.0,1,REDWOOD MEMORIAL HOSPITAL,50172,1,20050731.0,95540.0,2016
1.0,1,ANAHEIM GENERAL HOSPITAL,50173,5,20090721.0,92804.0,2016
1.0,1,SANTA ROSA MEMORIAL HOSPITAL,50174,0,,95405.0,2016
1.0,1,WHITTIER HOSPITAL,50175,1,20041031.0,90605.0,2016
1.0,1,SANTA PAULA MEMORIAL HOSPITAL,50177,1,20031220.0,93060.0,2016
1.0,1,EMANUEL MEDICAL CENTER,50179,0,,95382.0,2016
1.0,1,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,50180,0,,94598.0,2016
1.0,1,LOS MEDANOS COMMUNITY HOSPITAL,50181,1,19940428.0,94565.0,2016
1.0,1,STANISLAUS MEDICAL CENTER,50183,1,19971130.0,95350.0,2016
1.0,1,SCRIPPS HOSPITAL-EAST COUNTY,50186,1,20020707.0,92021.0,2016
1.0,1,CORNING MEMORIAL HOSPITAL,50187,1,19871102.0,96021.0,2016
1.0,1,COMMUNITY HOSPITAL OF LOS GATOS,50188,1,20090410.0,95032.0,2016
1.0,1,GEORGE L MEE MEMORIAL HOSPITAL,50189,0,,93930.0,2016
1.0,1,FOWLER COMMUNITY HOSPITAL,50190,1,19900615.0,93625.0,2016
1.0,1,ST MARY MEDICAL CENTER,50191,0,,90813.0,2016
1.0,1,ADVENTIST MEDICAL CENTER - REEDLEY,50192,0,,93654.0,2016
1.0,1,SOUTH COAST MEDICAL CENTER,50193,4,20090630.0,92677.0,2016
1.0,1,WATSONVILLE COMMUNITY HOSPITAL,50194,0,,95076.0,2016
1.0,1,WASHINGTON HOSPITAL,50195,0,,94538.0,2016
1.0,1,ADVENTIST MEDICAL CENTER - CENTRAL VALLEY,50196,0,,93230.0,2016
1.0,1,SEQUOIA HOSPITAL,50197,0,,94062.0,2016
1.0,1,SAN FERNANDO COMMUNITY HOSPITAL,50199,1,19950401.0,91340.0,2016
1.0,1,LAKEVIEW MEDICAL CENTER,50200,1,19860305.0,91331.0,2016
1.0,1,ST JOSEPHS PARKSIDE HOSPITAL,50201,4,19900630.0,95204.0,2016
1.0,1,OAKLAND HOSPITAL,50202,5,19890711.0,94601.0,2016
1.0,1,PALMDALE REGIONAL MEDICAL CENTER,50204,0,,93552.0,2016
1.0,1,GLENDORA COMMUNITY HOSPITAL,50205,0,,91740.0,2016
1.0,1,FREMONT MEDICAL CENTER,50207,7,20041101.0,95991.0,2016
1.0,1,CALIFORNIA PACIFIC MEDICAL CENTER,50208,1,19951231.0,94118.0,2016
1.0,1,BEVERLY GLEN HOSP,50210,4,19860508.0,90064.0,2016
1.0,1,ALAMEDA HOSPITAL,50211,0,,94501.0,2016
1.0,1,COMMUNITY AND MISSION HOSPITAL OF HUNTINGTON PARK,50212,1,19910830.0,90255.0,2016
1.0,1,UNIVERSITY MEDICAL CENTER,50213,1,19990515.0,93702.0,2016
1.0,1,GRANADA HILLS COMMUNITY HOSPITAL,50214,1,20030808.0,91344.0,2016
1.0,1,SAN JOSE MEDICAL CENTER,50215,1,20041209.0,95112.0,2016
1.0,1,FAIRCHILD MEDICAL CENTER,50217,7,20050131.0,96097.0,2016
1.0,1,COAST PLAZA HOSPITAL,50219,1,20110726.0,90650.0,2016
1.0,1,VENCOR HOSPITAL SAN DIEGO,50220,4,19930601.0,92104.0,2016
1.0,1,MODESTO CITY HOSPITAL,50221,1,19900816.0,95354.0,2016
1.0,1,SHARP CHULA VISTA MEDICAL CENTER,50222,0,,91911.0,2016
1.0,1,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,50224,0,,92663.0,2016
1.0,1,FEATHER RIVER HOSPITAL,50225,0,,95969.0,2016
1.0,1,AHMC ANAHEIM REGIONAL MEDICAL CENTER,50226,0,,92801.0,2016
1.0,1,SAN FRANCISCO GENERAL HOSPITAL,50228,0,,94110.0,2016
1.0,1,CANOGA PARK HOSPITAL,50229,4,19891215.0,91306.0,2016
1.0,1,GARDEN GROVE HOSPITAL & MEDICAL CENTER,50230,0,,92843.0,2016
1.0,1,POMONA VALLEY HOSPITAL MEDICAL CENTER,50231,0,,91767.0,2016
1.0,1,FRENCH HOSPITAL MEDICAL CENTER,50232,0,,93401.0,2016
1.0,1,SHARP CABRILLO HOSPITAL,50233,1,19960131.0,92110.0,2016
1.0,1,SHARP CORONADO HOSPITAL AND HLTHCR CTR,50234,0,,92118.0,2016
1.0,1,PROVIDENCE SAINT JOSEPH MEDICAL CTR,50235,0,,91505.0,2016
1.0,1,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,50236,0,,93065.0,2016
1.0,1,METHODIST HOSPITAL OF SOUTHERN CA,50238,0,,91006.0,2016
1.0,1,GLENDALE ADVENTIST MEDICAL CENTER,50239,0,,91206.0,2016
1.0,1,CENTINELA HOSPITAL MEDICAL CENTER,50240,1,20041118.0,90301.0,2016
1.0,1,NORTH HOLLYWOOD MEDICAL CENTER,50241,1,19980831.0,91607.0,2016
1.0,1,DOMINICAN HOSPITAL,50242,0,,95065.0,2016
1.0,1,DESERT REGIONAL MEDICAL CENTER,50243,0,,92262.0,2016
1.0,1,ARROWHEAD REGIONAL MEDICAL CENTER,50245,0,,92324.0,2016
1.0,1,NATIVIDAD MEDICAL CENTER,50248,0,,93906.0,2016
1.0,1,BANNER LASSEN MEDICAL CENTER,50251,1,20050710.0,96130.0,2016
1.0,1,ORANGE COUNTY COMMUNITY HOSPITAL,50253,1,20030406.0,90620.0,2016
1.0,1,MARSHALL MEDICAL CENTER,50254,0,,95667.0,2016
1.0,1,ORTHOPAEDIC HOSPITAL,50256,1,20051130.0,90007.0,2016
1.0,1,GOOD SAMARITAN HOSPITAL,50257,0,,93308.0,2016
1.0,1,RIO HONDO MEMORIAL HOSPITAL,50258,1,19930701.0,90240.0,2016
1.0,1,MOUNTAINS COMMUNITY HOSPITAL,50260,1,20020630.0,92352.0,2016
1.0,1,SIERRA VIEW MEDICAL CENTER,50261,0,,93257.0,2016
1.0,1,RONALD REAGAN U C L A MEDICAL CENTER,50262,0,,90095.0,2016
1.0,1,WEST VALLEY HOSPITAL AND HEALTH CTR,50263,1,19950108.0,91304.0,2016
1.0,1,SAN LEANDRO HOSPITAL,50264,1,20101231.0,94578.0,2016
1.0,1,DANIEL FREEMAN MEMORIAL HOSPITAL,50267,1,20011217.0,90301.0,2016
1.0,1,QUEEN OF ANGELS MEDICAL CENTER,50268,1,19890127.0,90026.0,2016
1.0,1,PICO RIVERA COMMUNITY HOSPITAL,50269,1,19920316.0,90660.0,2016
1.0,1,SCRIPPS MERCY HOSPITAL CHULA VISTA,50270,7,20040930.0,91910.0,2016
1.0,1,REDLANDS COMMUNITY HOSPITAL,50272,0,,92373.0,2016
1.0,1,KLAMATH/TRINITY COMMUNITY HOSP,50273,1,19880615.0,95546.0,2016
1.0,1,DEL PUERTO HOSPITAL,50274,1,19980501.0,95363.0,2016
1.0,1,CONTRA COSTA REGIONAL MEDICAL CENTER,50276,0,,94553.0,2016
